x,y,id
43.0,79.0,still_life_made_smithies_14495
68.0,60.0,landscape_come_alive_kindled_shakespeare_14497
27.0,70.0,landscape_untethered_jackhammer_14507
51.0,9.0,landscape_governs_us_humours_body_6316
42.0,55.0,landscape_palace_assembled_apartments_di_14515
28.0,67.0,landscape_strengthening_muscle_usually_e_14519
62.0,43.0,landscape_scars_body_14524
22.0,72.0,landscape_starting_connecting_starting_c_14526
51.0,51.0,portrait_saw_part_sex_visage_love_blind_6338
42.0,46.0,landscape_infant_passion_struggled_forth_6345
30.0,30.0,still_life_washed_14538
5.0,44.0,still_life_print_6359
26.0,47.0,portrait_soul_inhabiting_brain_acting_e_6360
50.0,81.0,landscape_caught_hanging_rope_inside_roo_14553
71.0,62.0,still_life_flaming_th_asserted_fire_6363
20.0,45.0,landscape_looking_dictionaries_neural_di_14556
34.0,44.0,landscape_neural_trash_14560
49.0,57.0,portrait_soft_air_air_disturb_air_light_6371
62.0,28.0,landscape_passions_enslave_tarnish_glory_6379
74.0,66.0,portrait_except_spark_14572
59.0,20.0,still_life_pride_6381
54.0,64.0,still_life_gentle_inflate_winds_inflate_s_6380
66.0,69.0,portrait_radiates_light_14576
59.0,45.0,still_life_incandescent_souls_14577
65.0,30.0,portrait_deck_6386
34.0,51.0,landscape_vast_stores_asks_14579
75.0,40.0,still_life_splinter_ice_14581
51.0,45.0,still_life_intoxicate_wine_much_6390
45.0,64.0,landscape_geologic_therefore_calling_lea_14586
30.0,36.0,portrait_speak_14587
56.0,65.0,landscape_first_tsunami_subsided_14594
29.0,72.0,landscape_hydraulic_pump_propelling_hydr_14596
69.0,14.0,still_life_roll_feast_sinks_pleasure_6408
70.0,8.0,landscape_empire_knows_6411
34.0,57.0,landscape_reins_transport_feign_6413
32.0,54.0,portrait_crammed_texts_shelves_pages_cr_14608
69.0,48.0,still_life_snuff_taker_snuff_6423
23.0,67.0,landscape_wired_14618
5.0,36.0,still_life_use_instruction_mere_rasa_tabu_6426
26.0,73.0,still_life_strange_machine_6429
32.0,58.0,still_life_animal_open_mussel_grotto_14623
42.0,62.0,landscape_mountains_behind_green_haughty_14628
69.0,54.0,landscape_inspire_fix_ev_latent_fire_6438
59.0,42.0,still_life_wound_thro_wound_dear_infectio_6442
70.0,59.0,still_life_flame_burn_6445
67.0,61.0,landscape_anyway_dark_14648
58.0,27.0,portrait_fatal_flame_remove_passion_swa_6457
46.0,70.0,landscape_floating_like_liquid_floating__14650
68.0,15.0,landscape_extent_empire_6462
30.0,59.0,still_life_brain_food_14660
50.0,58.0,landscape_cloudy_14664
33.0,42.0,still_life_still_rounds_14675
60.0,25.0,landscape_always_predominant_passion_6486
53.0,29.0,landscape_upon_thy_predominant_passion_r_6488
18.0,34.0,landscape_types_mental_clay_form_impress_14683
57.0,26.0,still_life_passions_whatever_6491
25.0,41.0,portrait_mind_eye_14689
69.0,16.0,portrait_conqueror_conqueror_6499
59.0,24.0,landscape_passion_conquered_6509
36.0,71.0,landscape_whirling_vectoring_reaching_ve_14710
21.0,73.0,landscape_contain_circuits_system_14717
31.0,53.0,landscape_companies_expand_14719
52.0,82.0,still_life_leg_legs_leg_14723
33.0,57.0,landscape_upon_tract_chain_chain_ideas_6540
15.0,68.0,landscape_stock_ideas_furnished_unlimite_6542
16.0,32.0,still_life_impression_senses_immediately__6544
29.0,54.0,still_life_stunning_mirror_rooms_mirror_r_14738
46.0,37.0,landscape_observation_crowd_confused_ide_6550
54.0,46.0,landscape_dross_feces_feces_6553
28.0,40.0,portrait_see_look_mind_eye_6554
53.0,67.0,landscape_taken_storm_changed_carried_in_6555
31.0,56.0,landscape_library_unending_library_unend_14747
40.0,56.0,landscape_ping_pong_ball_bounced_back_pi_14749
15.0,33.0,landscape_concrete_freshly_poured_make_i_14751
37.0,58.0,portrait_always_chorus_inside_14758
52.0,53.0,still_life_darkness_soul_shadows_darkness_14764
68.0,69.0,still_life_light_light_6582
20.0,59.0,landscape_corner_14776
75.0,37.0,landscape_chained_pace_6589
1.0,49.0,landscape_stamp_idea_6590
25.0,34.0,landscape_suspense_detail_14786
49.0,82.0,landscape_seeds_whence_reap_sleep_6598
14.0,39.0,landscape_labyrinth_nietzsche_detected_h_14796
37.0,72.0,landscape_scrambled_scrambled_14799
36.0,18.0,still_life_gives_testimony_6607
4.0,48.0,portrait_refined_dross_currency_receive_6619
49.0,47.0,landscape_counter_poise_times_broke_diss_6621
40.0,38.0,landscape_gloom_invade_circumstances_6626
53.0,60.0,landscape_weather_14830
48.0,40.0,landscape_viral_clams_14832
52.0,23.0,portrait_direct_6645
38.0,60.0,landscape_brain_exploded_starry_14838
4.0,44.0,landscape_stamp_impression_6647
34.0,66.0,still_life_hands_massaged_14841
34.0,46.0,still_life_soul_organs_body_6657
20.0,23.0,landscape_winding_6662
59.0,46.0,portrait_star_gate_similar_vast_well_14858
38.0,62.0,landscape_string_violin_strings_vibrates_6671
19.0,58.0,still_life_flattering_pencil_arts_skeleto_6675
15.0,53.0,landscape_eye_looking_glass_vision_imagi_6686
44.0,5.0,still_life_rule_6700
43.0,6.0,still_life_root_forth_reason_rules_let_6701
57.0,12.0,still_life_take_seat_vain_tir_reign_prude_6703
58.0,22.0,still_life_us_passions_reign_6722
73.0,49.0,portrait_earthly_dross_refine_6724
12.0,41.0,still_life_engraven_6729
60.0,8.0,landscape_throne_lord_kingdom_presides_6733
39.0,9.0,landscape_court_presides_governs_directs_6736
66.0,20.0,portrait_victory_6737
47.0,35.0,still_life_spontaneous_often_stranger_6749
43.0,34.0,still_life_500_l_much_6754
33.0,24.0,landscape_playhouse_managers_men_6757
34.0,24.0,portrait_theatre_theatre_persons_indeed_6758
74.0,25.0,landscape_charmed_advantage_conquered_he_6759
62.0,25.0,portrait_passion_6763
59.0,54.0,landscape_wild_wing_rove_way_birds_6774
60.0,61.0,seascape_ark_fix_mountain_rocks_6775
55.0,44.0,still_life_soul_body_6779
24.0,57.0,landscape_fancy_mirror_wrap_6784
36.0,41.0,still_life_universal_medicine_6794
49.0,59.0,landscape_seldom_without_radiations_unde_6797
37.0,40.0,landscape_originally_diseased_6805
35.0,42.0,landscape_indeed_diseases_6808
51.0,13.0,portrait_powerful_minds_carry_light_hea_6823
31.0,46.0,landscape_parallel_circumstances_readily_6848
36.0,43.0,landscape_disease_attained_catharticks_v_6849
72.0,17.0,landscape_secure_conquest_another_fortre_6851
70.0,54.0,portrait_celestial_fire_pregnant_6858
73.0,18.0,portrait_conquest_heart_6870
65.0,29.0,still_life_alliance_enmity_6873
71.0,56.0,portrait_flame_6874
65.0,43.0,portrait_heart_bleeding_6876
68.0,19.0,landscape_heart_conquest_6879
61.0,22.0,landscape_conquer_passion_6883
53.0,23.0,landscape_conquer_passion_6886
7.0,43.0,still_life_engraven_brass_6889
81.0,30.0,still_life_steeled_6892
31.0,29.0,still_life_thing_promotes_interest_pernic_6907
39.0,26.0,portrait_kind_6916
15.0,32.0,landscape_mind_impressions_6948
73.0,63.0,landscape_consist_fire_water_earth_slugg_6966
22.0,33.0,landscape_may_parts_certain_impressions__6969
43.0,50.0,landscape_attractions_interrupted_chains_6993
62.0,66.0,landscape_expanded_sunshine_felicity_unb_6996
27.0,32.0,still_life_principles_time_impressed_memo_6999
35.0,44.0,landscape_body_kept_action_faculties_one_7003
73.0,20.0,portrait_conquest_heart_7012
60.0,22.0,landscape_passions_7016
20.0,30.0,landscape_impression_made_upon_7020
20.0,29.0,landscape_make_impression_upon_7022
70.0,21.0,landscape_conquering_hearts_7068
6.0,42.0,landscape_yielding_paper_pen_7071
83.0,39.0,still_life_steels_fresh_courage_7078
47.0,78.0,landscape_fertile_field_weeds_wild_herbs_7086
17.0,26.0,landscape_making_impression_7104
19.0,46.0,still_life_accumulation_memory_stored_not_7105
28.0,31.0,landscape_impressed_7110
70.0,69.0,still_life_effect_light_dazzle_7111
24.0,58.0,landscape_train_images_array_7112
36.0,69.0,landscape_produced_train_given_birth_7127
37.0,48.0,still_life_feed_delicacies_7142
18.0,43.0,landscape_firm_materials_hammered_make_i_7144
56.0,29.0,still_life_passions_boil_7150
63.0,17.0,portrait_torn_7153
82.0,53.0,still_life_ideas_golden_7167
40.0,39.0,still_life_thousand_crowded_7169
55.0,29.0,landscape_passions_predominant_7183
43.0,32.0,landscape_mansions_7187
68.0,20.0,landscape_heart_conquest_7194
63.0,66.0,still_life_dawning_ray_dawning_ray_noon_m_7199
41.0,63.0,portrait_depths_7200
44.0,12.0,landscape_lawless_passion_7204
85.0,43.0,still_life_flinty_steel_heart_thy_steel_7211
79.0,40.0,still_life_steel_7214
39.0,51.0,still_life_room_least_particle_7224
54.0,35.0,still_life_shall_treasure_find_fortune_ch_7240
22.0,60.0,landscape_made_window_7257
59.0,25.0,landscape_passions_7265
80.0,30.0,landscape_leads_chains_gives_loose_7275
56.0,24.0,landscape_conquer_passion_7281
57.0,59.0,landscape_loose_end_make_whirlwind_power_7286
3.0,44.0,landscape_paper_7298
2.0,45.0,portrait_stamp_sorrow_heart_melting_7307
83.0,53.0,landscape_mine_minerals_gild_mine_strata_7321
84.0,42.0,still_life_steel_flint_steel_flint_7325
38.0,52.0,still_life_fill_chest_already_full_stuffe_7327
37.0,55.0,still_life_truth_room_inhabit_7334
46.0,22.0,still_life_prison_putting_methinks_7335
24.0,44.0,portrait_eye_body_7342
33.0,43.0,still_life_mind_eye_7344
71.0,42.0,still_life_low_weigh_balance_heart_grain_7352
14.0,52.0,landscape_respect_regard_order_passions_7365
64.0,53.0,landscape_bear_lofty_wings_imagination_7366
86.0,43.0,landscape_steel_7368
43.0,56.0,landscape_veil_imperfections_naked_7369
43.0,33.0,landscape_house_entirely_apartment_house_7374
44.0,32.0,landscape_beautiful_apartment_yet_accomm_7375
77.0,46.0,landscape_contagion_7383
58.0,60.0,still_life_may_7387
65.0,67.0,still_life_may_sunshine_7389
35.0,51.0,still_life_treasures_stores_funds_treasur_7391
20.0,39.0,landscape_fleet_greatest_7406
23.0,30.0,landscape_suggestions_receives_impressio_7409
34.0,88.0,portrait_currency_coined_gold_brass_cop_7414
60.0,74.0,still_life_knots_according_tie_knots_prop_7417
28.0,69.0,landscape_artificer_works_proper_instrum_7421
8.0,51.0,seascape_figure_piece_wax_impression_se_7431
52.0,58.0,landscape_light_cloud_cloud_mist_cloud_m_7434
84.0,52.0,portrait_gold_7442
48.0,48.0,landscape_seem_benumbed_take_take_fire_7443
76.0,53.0,still_life_play_beams_figures_melt_away_7451
32.0,44.0,portrait_dies_7455
63.0,69.0,portrait_moon_moon_stars_moon_stars_sta_7456
2.0,46.0,portrait_may_stamp_7461
14.0,43.0,still_life_blot_obliterate_7462
41.0,8.0,landscape_leets_law_days_lawful_7473
17.0,27.0,still_life_impression_7478
82.0,44.0,still_life_metal_steel_7480
47.0,47.0,still_life_faint_task_anvil_mine_fits_sli_7500
66.0,59.0,portrait_gust_upon_slow_fever_remains_u_7519
20.0,22.0,landscape_much_larger_esteem_left_strong_7524
81.0,38.0,still_life_heart_steel_7529
4.0,47.0,landscape_coin_approve_image_love_7551
69.0,20.0,landscape_conquer_7574
4.0,37.0,still_life_difficult_tabula_rasa_blank_pa_7577
5.0,34.0,landscape_rasa_tabula_must_must_lay_e_7578
41.0,57.0,landscape_learned_expel_breasts_7581
50.0,44.0,portrait_labour_continually_severest_la_7585
72.0,56.0,portrait_pure_fire_glow_7589
54.0,41.0,landscape_thy_friendly_mansions_take_wis_7594
64.0,17.0,landscape_rough_war_contending_storm_7597
39.0,41.0,landscape_crowds_flow_7601
65.0,70.0,landscape_beams_light_7610
44.0,11.0,landscape_law_7627
43.0,8.0,landscape_law_reason_law_reason_7638
43.0,35.0,still_life_give_despicable_crowded_wretch_7654
25.0,52.0,still_life_sight_invisible_mirror_gave_be_7665
30.0,33.0,portrait_mind_7666
48.0,31.0,still_life_constant_guest_thy_breast_gues_7677
37.0,60.0,landscape_press_watch_repeats_hear_7688
43.0,71.0,landscape_humbler_field_investigate_spri_7692
63.0,8.0,landscape_extensive_province_pain_region_7693
53.0,57.0,landscape_clouds_upon_one_gleam_7704
10.0,51.0,seascape_trace_prints_smooths_prints_ma_7705
59.0,34.0,landscape_swords_temper_swords_7717
70.0,56.0,landscape__fire_7718
68.0,16.0,still_life_empire_7733
43.0,43.0,still_life_may_crowd_7734
62.0,67.0,still_life_calm_sunshine_7739
84.0,39.0,landscape_root_strikes_7740
28.0,75.0,landscape_human_clock_kind_repeater_upon_7741
52.0,20.0,still_life_one_arm_7742
85.0,46.0,still_life_steel_7746
26.0,41.0,portrait_eye_beholds_7750
51.0,56.0,landscape_chilling_damps_chilling_damps_7753
50.0,48.0,still_life_heats_colds_anger_passions_bod_7763
38.0,27.0,landscape_enforce_nature_implanted_prote_7787
39.0,8.0,still_life_judge_jurisdiction_tribunal_7790
25.0,44.0,portrait_turning_eyes_inwards_seeing_po_7792
44.0,58.0,still_life_discolour_things_objects_light_7796
52.0,50.0,still_life_bold_surgeon_hand_tremble_perf_7797
36.0,8.0,landscape_comfortable_applause_7814
8.0,42.0,still_life_snatches_pen_mark_7820
15.0,39.0,landscape_latest_editions_7824
65.0,71.0,landscape_rays_scatter_widely_force_feeb_7825
44.0,52.0,landscape_inmost_labyrinths_7836
63.0,16.0,still_life_rebel_restrain_keep_guide_rein_7838
63.0,27.0,still_life_conquer_love_7839
85.0,48.0,landscape_steel_alloy_steel_alloy_7843
70.0,33.0,landscape_whimsical_chain_made_7845
85.0,45.0,still_life_flint_steel_7846
51.0,32.0,landscape_happy_perfect_complete_harmony_7848
29.0,79.0,landscape_mental_scales_balance_placing_7858
22.0,73.0,landscape_load_superfluous_attention_rep_7862
30.0,42.0,still_life_blinds_bright_sees_nothing_sig_7882
50.0,63.0,seascape_ocean_bounds_confin_7887
45.0,78.0,landscape_earth_weeds_birth_stagnate_unc_7891
55.0,49.0,still_life_mould_ring_clay_never_shall_su_7901
70.0,61.0,portrait_burns_within_7908
42.0,18.0,portrait_thy_grafted_7915
62.0,53.0,still_life_strong_wing_snatched_home_magi_7917
14.0,51.0,portrait_faces_7923
61.0,13.0,still_life_fancy_7952
83.0,45.0,still_life_rugged_steel_7955
54.0,63.0,landscape_horses_break_wind_wind_like_no_7963
17.0,32.0,landscape_impression_striving_obliterate_7969
56.0,67.0,still_life_led_inebriation_chain_lost_eve_7974
67.0,60.0,portrait_potent_bright_ore_7988
23.0,54.0,landscape_expedient_mirrour_7990
69.0,67.0,landscape_burns_lamp_7991
76.0,30.0,landscape_binds_chains_7998
51.0,23.0,still_life_sportive_rein_7999
55.0,76.0,landscape_moving_nature_train_flies_8010
23.0,60.0,landscape_carry_window_might_exposed_oth_8011
34.0,58.0,landscape_inmost_recesses_8013
43.0,7.0,landscape_reason_law_8017
45.0,57.0,landscape_leprosy_body_8023
33.0,44.0,portrait_female_nicety_madam_inward_cle_8034
36.0,9.0,still_life_testimony_goes_stands_8049
46.0,35.0,still_life_engaged_talking_loud_8054
41.0,7.0,landscape_law_law_law_law_determine_brit_8064
62.0,12.0,portrait_iron_hearted_charles_k_make_8069
29.0,61.0,landscape_brain_cells_blood_lymph_nervou_8070
51.0,35.0,still_life_stranger_8076
36.0,54.0,still_life_perception_typified_one_thing__8092
87.0,48.0,still_life_curtins_horn_would_horn_works_8098
33.0,46.0,still_life_organization_part_took_residen_8102
50.0,50.0,landscape_noble_refined_taking_residence_8106
49.0,46.0,landscape_incomprehensible_contexture_wi_8108
32.0,72.0,landscape_imagination_motion_go_8109
41.0,66.0,still_life_power_wafting_back_quick_note__8116
41.0,56.0,landscape_increasing_ratiocination_batal_8124
62.0,57.0,landscape_messengers_going_8125
50.0,65.0,landscape_floated_sail_ballast_carried_b_8129
37.0,8.0,still_life_tribunal_within_us_wrong_8132
37.0,10.0,still_life_judgments_judge_8134
42.0,34.0,landscape_man_within_acclamations_mankin_8135
28.0,68.0,portrait_judge_within_proper_8138
38.0,13.0,portrait_inhabitant_man_within_inhabita_8142
67.0,43.0,still_life_heart_die_within_8151
16.0,44.0,still_life_blot_8153
72.0,43.0,still_life_iron_heart_shall_quake_8157
73.0,38.0,landscape_heart_loaded_8158
83.0,42.0,portrait_courage_steel_8160
43.0,42.0,landscape_crowded_upon_succession_8164
13.0,53.0,landscape_picture_kind_painting_8170
78.0,55.0,still_life_fancy_drew_poet_glowing_raptur_8173
67.0,38.0,landscape_strik_st_thousand_daggers_8175
52.0,63.0,landscape_sea_bark_must_sea_stormy_chann_8181
64.0,33.0,landscape_graven_8182
65.0,33.0,still_life_stronger_guest_reason_quits_fo_8186
